"guideline","category","title","publication_date","extension","url","title_clean","publication_date_clean","extension_clean","filename","folder","full_path","downloaded","download_status","error"
"CG118","Colonoscopic surveillance for colorectal cancer in high-risk groups: inflammatory bowel disease and polyps: guideline development and consultation","Colonoscopic surveillance for colorectal cancer in high-risk groups: inflammatory bowel disease and polyps: 2nd draft guideline consultation - full guideline","09 December 2010","pdf","https://www.nice.org.uk/guidance/cg118/documents/colonoscopic-surveillance-for-colorectal-cancer-in-highrisk-groups-inflammatory-bowel-disease-and-polyps-2nd-draft-guideline-consultation-full-guideline2","Colonoscopic_surveillance_for_colorectal_cancer_in_high-risk_groups_inflammatory_bowel_disease_and_polyps_2nd_draft_guideline_consultation_-_full_guideline","09_December_2010","pdf","Colonoscopic_surveillance_for_colorectal_cancer_in_high-risk_groups_inflammatory_bowel_disease_and_polyps_2nd_draft_guideline_consultation_-_full_guideline_09_December_2010.pdf","D:/NICE_history/CG118","D:/NICE_history/CG118/Colonoscopic_surveillance_for_colorectal_cancer_in_high-risk_groups_inflammatory_bowel_disease_and_polyps_2nd_draft_guideline_consultation_-_full_guideline_09_December_2010.pdf",TRUE,"downloaded",
"CG118","Colonoscopic surveillance for colorectal cancer in high-risk groups: inflammatory bowel disease and polyps: guideline development and consultation","Colonoscopic surveillance for colorectal cancer in high-risk groups: inflammatory bowel disease and polyps: 2nd draft guideline consultation - full guideline appendices 1-6","09 December 2010","pdf","https://www.nice.org.uk/guidance/cg118/documents/colonoscopic-surveillance-for-colorectal-cancer-in-highrisk-groups-inflammatory-bowel-disease-and-polyps-2nd-draft-guideline-consultation-full-guideline-appendices-162","Colonoscopic_surveillance_for_colorectal_cancer_in_high-risk_groups_inflammatory_bowel_disease_and_polyps_2nd_draft_guideline_consultation_-_full_guideline_appendices_1-6","09_December_2010","pdf","Colonoscopic_surveillance_for_colorectal_cancer_in_high-risk_groups_inflammatory_bowel_disease_and_polyps_2nd_draft_guideline_consultation_-_full_guideline_appendices_1-6_09_December_2010.pdf","D:/NICE_history/CG118","D:/NICE_history/CG118/Colonoscopic_surveillance_for_colorectal_cancer_in_high-risk_groups_inflammatory_bowel_disease_and_polyps_2nd_draft_guideline_consultation_-_full_guideline_appendices_1-6_09_December_2010.pdf",TRUE,"downloaded",
"CG118","Colonoscopic surveillance for colorectal cancer in high-risk groups: inflammatory bowel disease and polyps: guideline development and consultation","Colonoscopic surveillance for colorectal cancer in high-risk groups: inflammatory bowel disease and polyps: 2nd draft guideline consultation - full guideline appendices 7-8","09 December 2010","pdf","https://www.nice.org.uk/guidance/cg118/documents/colonoscopic-surveillance-for-colorectal-cancer-in-highrisk-groups-inflammatory-bowel-disease-and-polyps-2nd-draft-guideline-consultation-full-guideline-appendices-782","Colonoscopic_surveillance_for_colorectal_cancer_in_high-risk_groups_inflammatory_bowel_disease_and_polyps_2nd_draft_guideline_consultation_-_full_guideline_appendices_7-8","09_December_2010","pdf","Colonoscopic_surveillance_for_colorectal_cancer_in_high-risk_groups_inflammatory_bowel_disease_and_polyps_2nd_draft_guideline_consultation_-_full_guideline_appendices_7-8_09_December_2010.pdf","D:/NICE_history/CG118","D:/NICE_history/CG118/Colonoscopic_surveillance_for_colorectal_cancer_in_high-risk_groups_inflammatory_bowel_disease_and_polyps_2nd_draft_guideline_consultation_-_full_guideline_appendices_7-8_09_December_2010.pdf",TRUE,"downloaded",
"CG118","Colonoscopic surveillance for colorectal cancer in high-risk groups: inflammatory bowel disease and polyps: guideline development and consultation","Colonoscopic surveillance for colorectal cancer in high-risk groups - inflammatory bowel disease and polyps: list of stakeholders","17 February 2011","pdf","https://www.nice.org.uk/guidance/cg118/documents/colonoscopic-surveillance-for-colorectal-cancer-in-highrisk-groups-inflammatory-bowel-disease-and-polyps-list-of-stakeholders2","Colonoscopic_surveillance_for_colorectal_cancer_in_high-risk_groups_-_inflammatory_bowel_disease_and_polyps_list_of_stakeholders","17_February_2011","pdf","Colonoscopic_surveillance_for_colorectal_cancer_in_high-risk_groups_-_inflammatory_bowel_disease_and_polyps_list_of_stakeholders_17_February_2011.pdf","D:/NICE_history/CG118","D:/NICE_history/CG118/Colonoscopic_surveillance_for_colorectal_cancer_in_high-risk_groups_-_inflammatory_bowel_disease_and_polyps_list_of_stakeholders_17_February_2011.pdf",TRUE,"downloaded",
"CG118","Colonoscopic surveillance for colorectal cancer in high-risk groups: inflammatory bowel disease and polyps: guideline development and consultation","Colonoscopic surveillance: 2nd consultation stakeholder comments & developer responses","23 March 2011","pdf","https://www.nice.org.uk/guidance/cg118/documents/colonoscopic-surveillance-2nd-consultation-stakeholder-comments-developer-responses2","Colonoscopic_surveillance_2nd_consultation_stakeholder_comments_&_developer_responses","23_March_2011","pdf","Colonoscopic_surveillance_2nd_consultation_stakeholder_comments_&_developer_responses_23_March_2011.pdf","D:/NICE_history/CG118","D:/NICE_history/CG118/Colonoscopic_surveillance_2nd_consultation_stakeholder_comments_&_developer_responses_23_March_2011.pdf",TRUE,"downloaded",
"CG118","Colonoscopic surveillance for colorectal cancer in high-risk groups: inflammatory bowel disease and polyps: guideline development and consultation","Colonoscopic surveillance: equalities impact assessment form (recommendations)","23 March 2011","pdf","https://www.nice.org.uk/guidance/cg118/documents/colonoscopic-surveillance-equalities-impact-assessment-form-recommendations2","Colonoscopic_surveillance_equalities_impact_assessment_form_(recommendations)","23_March_2011","pdf","Colonoscopic_surveillance_equalities_impact_assessment_form_(recommendations)_23_March_2011.pdf","D:/NICE_history/CG118","D:/NICE_history/CG118/Colonoscopic_surveillance_equalities_impact_assessment_form_(recommendations)_23_March_2011.pdf",TRUE,"downloaded",
"CG118","Colonoscopic surveillance for colorectal cancer in high-risk groups: inflammatory bowel disease and polyps: guideline development and consultation","Colonoscopic surveillance for colorectal cancer in high-risk groups: inflammatory bowel disease and polyps: draft guideline consultation - full guideline","27 May 2010","pdf","https://www.nice.org.uk/guidance/cg118/documents/colonoscopic-surveillance-for-colorectal-cancer-in-highrisk-groupsinflammatory-bowel-disease-and-polyps-draft-guideline-consultation-full-guideline2","Colonoscopic_surveillance_for_colorectal_cancer_in_high-risk_groups_inflammatory_bowel_disease_and_polyps_draft_guideline_consultation_-_full_guideline","27_May_2010","pdf","Colonoscopic_surveillance_for_colorectal_cancer_in_high-risk_groups_inflammatory_bowel_disease_and_polyps_draft_guideline_consultation_-_full_guideline_27_May_2010.pdf","D:/NICE_history/CG118","D:/NICE_history/CG118/Colonoscopic_surveillance_for_colorectal_cancer_in_high-risk_groups_inflammatory_bowel_disease_and_polyps_draft_guideline_consultation_-_full_guideline_27_May_2010.pdf",TRUE,"downloaded",
"CG118","Colonoscopic surveillance for colorectal cancer in high-risk groups: inflammatory bowel disease and polyps: guideline development and consultation","Colonoscopic surveillance for colorectal cancer in high-risk groups: inflammatory bowel disease and polyps: draft guideline consultation - full guideline appendices 1-6","27 May 2010","pdf","https://www.nice.org.uk/guidance/cg118/documents/colonoscopic-surveillance-for-colorectal-cancer-in-highrisk-groupsinflammatory-bowel-disease-and-polyps-draft-guideline-consultation-full-guideline-appendices-162","Colonoscopic_surveillance_for_colorectal_cancer_in_high-risk_groups_inflammatory_bowel_disease_and_polyps_draft_guideline_consultation_-_full_guideline_appendices_1-6","27_May_2010","pdf","Colonoscopic_surveillance_for_colorectal_cancer_in_high-risk_groups_inflammatory_bowel_disease_and_polyps_draft_guideline_consultation_-_full_guideline_appendices_1-6_27_May_2010.pdf","D:/NICE_history/CG118","D:/NICE_history/CG118/Colonoscopic_surveillance_for_colorectal_cancer_in_high-risk_groups_inflammatory_bowel_disease_and_polyps_draft_guideline_consultation_-_full_guideline_appendices_1-6_27_May_2010.pdf",TRUE,"downloaded",
"CG118","Colonoscopic surveillance for colorectal cancer in high-risk groups: inflammatory bowel disease and polyps: guideline development and consultation","Colonoscopic surveillance for colorectal cancer in high-risk groups: inflammatory bowel disease and polyps: draft guideline consultation - full guideline appendices 7-8","27 May 2010","pdf","https://www.nice.org.uk/guidance/cg118/documents/colonoscopic-surveillance-for-colorectal-cancer-in-highrisk-groupsinflammatory-bowel-disease-and-polyps-draft-guideline-consultation-full-guideline-appendices-782","Colonoscopic_surveillance_for_colorectal_cancer_in_high-risk_groups_inflammatory_bowel_disease_and_polyps_draft_guideline_consultation_-_full_guideline_appendices_7-8","27_May_2010","pdf","Colonoscopic_surveillance_for_colorectal_cancer_in_high-risk_groups_inflammatory_bowel_disease_and_polyps_draft_guideline_consultation_-_full_guideline_appendices_7-8_27_May_2010.pdf","D:/NICE_history/CG118","D:/NICE_history/CG118/Colonoscopic_surveillance_for_colorectal_cancer_in_high-risk_groups_inflammatory_bowel_disease_and_polyps_draft_guideline_consultation_-_full_guideline_appendices_7-8_27_May_2010.pdf",TRUE,"downloaded",
"CG118","Colonoscopic surveillance for colorectal cancer in high-risk groups: inflammatory bowel disease and polyps: pre-publication check","Colonoscopic surveillance: consultation tables with developer's responses","15 September 2010","pdf","https://www.nice.org.uk/guidance/cg118/documents/colonoscopic-surveillance-consultation-tables-with-developers-responses2","Colonoscopic_surveillance_consultation_tables_with_developer's_responses","15_September_2010","pdf","Colonoscopic_surveillance_consultation_tables_with_developer's_responses_15_September_2010.pdf","D:/NICE_history/CG118","D:/NICE_history/CG118/Colonoscopic_surveillance_consultation_tables_with_developer's_responses_15_September_2010.pdf",TRUE,"downloaded",
"CG118","Colonoscopic surveillance for colorectal cancer in high-risk groups: inflammatory bowel disease and polyps: pre-publication check","Colonoscopic surveillance: full guideline","15 September 2010","pdf","https://www.nice.org.uk/guidance/cg118/documents/colonoscopic-surveillance-full-guideline2","Colonoscopic_surveillance_full_guideline","15_September_2010","pdf","Colonoscopic_surveillance_full_guideline_15_September_2010.pdf","D:/NICE_history/CG118","D:/NICE_history/CG118/Colonoscopic_surveillance_full_guideline_15_September_2010.pdf",TRUE,"downloaded",
"CG118","Colonoscopic surveillance for colorectal cancer in high-risk groups: inflammatory bowel disease and polyps: pre-publication check","Colonoscopic surveillance: full guideline appendix part 1","15 September 2010","pdf","https://www.nice.org.uk/guidance/cg118/documents/colonoscopic-surveillance-full-guideline-appendix-part-12","Colonoscopic_surveillance_full_guideline_appendix_part_1","15_September_2010","pdf","Colonoscopic_surveillance_full_guideline_appendix_part_1_15_September_2010.pdf","D:/NICE_history/CG118","D:/NICE_history/CG118/Colonoscopic_surveillance_full_guideline_appendix_part_1_15_September_2010.pdf",TRUE,"downloaded",
"CG118","Colonoscopic surveillance for colorectal cancer in high-risk groups: inflammatory bowel disease and polyps: pre-publication check","Colonoscopic surveillance: full guideline appendix part 2","15 September 2010","pdf","https://www.nice.org.uk/guidance/cg118/documents/colonoscopic-surveillance-full-guideline-appendix-part-22","Colonoscopic_surveillance_full_guideline_appendix_part_2","15_September_2010","pdf","Colonoscopic_surveillance_full_guideline_appendix_part_2_15_September_2010.pdf","D:/NICE_history/CG118","D:/NICE_history/CG118/Colonoscopic_surveillance_full_guideline_appendix_part_2_15_September_2010.pdf",TRUE,"downloaded",
"CG118","Colonoscopic surveillance for colorectal cancer in high-risk groups: inflammatory bowel disease and polyps: pre-publication check","Colonoscopic surveillance: pre-publication check comments form","15 September 2010","docx","https://www.nice.org.uk/guidance/cg118/documents/colonoscopic-surveillance-prepublication-check-comments-form2","Colonoscopic_surveillance_pre-publication_check_comments_form","15_September_2010","docx","Colonoscopic_surveillance_pre-publication_check_comments_form_15_September_2010.docx","D:/NICE_history/CG118","D:/NICE_history/CG118/Colonoscopic_surveillance_pre-publication_check_comments_form_15_September_2010.docx",TRUE,"downloaded",
"CG118","Colonoscopic surveillance for colorectal cancer in high-risk groups: inflammatory bowel disease and polyps: pre-publication check","Colonoscopic surveillance: pre publication check stakeholder comments & developer responses","23 March 2011","pdf","https://www.nice.org.uk/guidance/cg118/documents/colonoscopic-surveillance-pre-publication-check-stakeholder-comments-developer-responses2","Colonoscopic_surveillance_pre_publication_check_stakeholder_comments_&_developer_responses","23_March_2011","pdf","Colonoscopic_surveillance_pre_publication_check_stakeholder_comments_&_developer_responses_23_March_2011.pdf","D:/NICE_history/CG118","D:/NICE_history/CG118/Colonoscopic_surveillance_pre_publication_check_stakeholder_comments_&_developer_responses_23_March_2011.pdf",TRUE,"downloaded",
"CG118","Colonoscopic surveillance for colorectal cancer in high-risk groups: inflammatory bowel disease and polyps: remit","Colonoscopic surveillance for colorectal cancer in high-risk groups: inflammatory bowel disease and polyps: remit","21 May 2009","pdf","https://www.nice.org.uk/guidance/cg118/documents/colonoscopic-surveillance-for-colorectal-cancer-in-highrisk-groupsinflammatory-bowel-disease-and-polyps-remit2","Colonoscopic_surveillance_for_colorectal_cancer_in_high-risk_groups_inflammatory_bowel_disease_and_polyps_remit","21_May_2009","pdf","Colonoscopic_surveillance_for_colorectal_cancer_in_high-risk_groups_inflammatory_bowel_disease_and_polyps_remit_21_May_2009.pdf","D:/NICE_history/CG118","D:/NICE_history/CG118/Colonoscopic_surveillance_for_colorectal_cancer_in_high-risk_groups_inflammatory_bowel_disease_and_polyps_remit_21_May_2009.pdf",TRUE,"downloaded",
"CG118","Colonoscopic surveillance for colorectal cancer in high-risk groups: inflammatory bowel disease and polyps: scoping workshop, consultation and final scope","Colonoscopic surveillance for colorectal cancer in high-risk groups: inflammatory bowel disease and polyps: stakeholder scope comments and developers responses","01 February 2010","pdf","https://www.nice.org.uk/guidance/cg118/documents/colonoscopic-surveillance-for-colorectal-cancer-in-highrisk-groupsinflammatory-bowel-disease-and-polyps-stakeholder-scope-comments-and-developers-responses2","Colonoscopic_surveillance_for_colorectal_cancer_in_high-risk_groups_inflammatory_bowel_disease_and_polyps_stakeholder_scope_comments_and_developers_responses","01_February_2010","pdf","Colonoscopic_surveillance_for_colorectal_cancer_in_high-risk_groups_inflammatory_bowel_disease_and_polyps_stakeholder_scope_comments_and_developers_responses_01_February_2010.pdf","D:/NICE_history/CG118","D:/NICE_history/CG118/Colonoscopic_surveillance_for_colorectal_cancer_in_high-risk_groups_inflammatory_bowel_disease_and_polyps_stakeholder_scope_comments_and_developers_responses_01_February_2010.pdf",TRUE,"downloaded",
"CG118","Colonoscopic surveillance for colorectal cancer in high-risk groups: inflammatory bowel disease and polyps: scoping workshop, consultation and final scope","Colorectal cancer in patients with ulcerative colitis, Crohn's disease and polyps: final scope","06 May 2010","pdf","https://www.nice.org.uk/guidance/cg118/documents/colorectal-cancer-in-patients-with-ulcerative-colitis-crohns-disease-and-polyps-final-scope2","Colorectal_cancer_in_patients_with_ulcerative_colitis,_Crohn's_disease_and_polyps_final_scope","06_May_2010","pdf","Colorectal_cancer_in_patients_with_ulcerative_colitis,_Crohn's_disease_and_polyps_final_scope_06_May_2010.pdf","D:/NICE_history/CG118","D:/NICE_history/CG118/Colorectal_cancer_in_patients_with_ulcerative_colitis,_Crohn's_disease_and_polyps_final_scope_06_May_2010.pdf",TRUE,"downloaded",
"CG118","Colonoscopic surveillance for colorectal cancer in high-risk groups: inflammatory bowel disease and polyps: scoping workshop, consultation and final scope","Colorectal cancer in patients with ulcerative colitis, Crohn's disease and polyps: scoping workshop minutes","20 October 2009","pdf","https://www.nice.org.uk/guidance/cg118/documents/colorectal-cancer-in-patients-with-ulcerative-colitis-crohns-disease-and-polyps-scoping-workshop-minutes2","Colorectal_cancer_in_patients_with_ulcerative_colitis,_Crohn's_disease_and_polyps_scoping_workshop_minutes","20_October_2009","pdf","Colorectal_cancer_in_patients_with_ulcerative_colitis,_Crohn's_disease_and_polyps_scoping_workshop_minutes_20_October_2009.pdf","D:/NICE_history/CG118","D:/NICE_history/CG118/Colorectal_cancer_in_patients_with_ulcerative_colitis,_Crohn's_disease_and_polyps_scoping_workshop_minutes_20_October_2009.pdf",TRUE,"downloaded",
